registro;acta;semana;capitulo;competencia;abs_inicial;abs_final;civ;item;descripcion;und;longitud;ancho;espesor;cantidad;valor_unitario;costo_directo;calzada;tramo_inicio;tramo_final;pk_id;tramo;observaciones;contrato_id
50843;71;270;8.CODENSA REDES SECAS;IDU;1946.13;1990.11;1006819;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;2;0;0;2;1961938;3923876;OCCIDENTAL;cl 189;cl 191;92086834;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50842;71;270;8.CODENSA REDES SECAS;IDU;1860.77;1946.13;1000396;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;9;0;0;9;17971;161739;OCCIDENTAL;cl 188 bis;cl 189;92086818;TRAMO 2;Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50841;71;270;8.CODENSA REDES SECAS;IDU;1860.77;1946.13;1000396;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;0.9;0;0;0.9;1961938;1765744;OCCIDENTAL;cl 188 bis;cl 189;92086818;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50840;71;270;8.CODENSA REDES SECAS;IDU;1567.28;1615.41;1000717;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;1;0;0;1;1961938;1961938;OCCIDENTAL;cl 185 b;cl 186;92086820;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50839;71;270;8.CODENSA REDES SECAS;IDU;1535.87;1567.28;1006975;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;2;0;0;2;1961938;3923876;OCCIDENTAL;cl 185 b;cl 186;92086819;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50838;71;270;8.CODENSA REDES SECAS;IDU;1510.83;1530;1000763;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;1;0;0;1;1961938;1961938;OCCIDENTAL;cl 183;cl 185 b;35001073;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50837;71;270;8.CODENSA REDES SECAS;IDU;1497.88;1510.83;1006360;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;1;0;0;1;1961938;1961938;OCCIDENTAL;cl 183;cl 185 b;92086827;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50836;71;270;8.CODENSA REDES SECAS;IDU;1744.99;1816.33;1000490;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;2;0;0;2;1961938;3923876;OCCIDENTAL;cl 187 a;cl 188;525285;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50835;71;270;8.CODENSA REDES SECAS;IDU;1615.41;1720.15;1008278;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;3;0;0;3;1961938;5885814;OCCIDENTAL;cl 186;cl 187;92086806;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50834;71;270;8.CODENSA REDES SECAS;IDU;1401.08;1472.89;1000938;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;6;0;0;6;1961938;11771628;OCCIDENTAL;cl 183;cl 185 b;92086828;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50833;71;270;8.CODENSA REDES SECAS;IDU;1349.66;1401.08;1007124;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;4;0;0;4;1961938;7847752;OCCIDENTAL;cl 183;cl 185 b;92073775;TRAMO 2;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50832;71;270;8.CODENSA REDES SECAS;IDU;896.02;936.02;1001222;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;0.3;0;0;0.3;1961938;588581;OCCIDENTAL;cl 180;cl 181;92086832;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50831;71;270;8.CODENSA REDES SECAS;IDU;1.23;9.76;1001382;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;1;0;0;1;1961938;1961938;OCCIDENTAL;cl 170;cl 172;91042440;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50816;71;270;8.CODENSA REDES SECAS;IDU;648.99;891.79;1001300;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;6.3;0;0;6.3;1961938;12360209;OCCIDENTAL;cl 173;cl 180;92086809;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50815;71;270;8.CODENSA REDES SECAS;IDU;513.4;647;1008484;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;4;0;0;4;1961938;7847752;OCCIDENTAL;cl 173;cl 180;92086833;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50814;71;270;8.CODENSA REDES SECAS;IDU;236.4;513.4;1001348;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;7;0;0;7;1961938;13733566;OCCIDENTAL;cl 172;cl 173;92086810;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50813;71;270;8.CODENSA REDES SECAS;IDU;23.13;224.4;1001382;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;6;0;0;6;1961938;11771628;OCCIDENTAL;cl 170;cl 172;92086811;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50812;71;270;8.CODENSA REDES SECAS;IDU;1107;1145;1001082;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;1;0;0;1;1961938;1961938;ORIENTAL;cl 181 c;cl 182;92086830;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50811;71;270;8.CODENSA REDES SECAS;IDU;970;1107;1001082;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;6;0;0;6;1961938;11771628;ORIENTAL;cl 181;cl 181 c;92086800;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50810;71;270;8.CODENSA REDES SECAS;IDU;899.5;960;1001222;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;0.5;0;0;0.5;1961938;980969;ORIENTAL;cl 180;cl 181;91042461;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50809;71;270;8.CODENSA REDES SECAS;IDU;650.54;896.58;1001300;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;6;0;0;6;1961938;11771628;ORIENTAL;cl 173;cl 180;92086799;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50808;71;270;8.CODENSA REDES SECAS;IDU;520;650.54;1008484;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;4;0;0;4;1961938;7847752;ORIENTAL;cl 173;cl 180;92086829;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50807;71;270;8.CODENSA REDES SECAS;IDU;225.96;510;1001348;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;11;0;0;11;1961938;21581318;ORIENTAL;cl 172;cl 173;92086798;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50806;71;270;8.CODENSA REDES SECAS;IDU;20;220;1001382;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;7;0;0;7;1961938;13733566;ORIENTAL;cl 170;cl 172;503552;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50805;71;270;8.CODENSA REDES SECAS;IDU;0;20;1001385;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;2;0;0;2;1961938;3923876;ORIENTAL;cl 170;cl 172;507849;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50804;71;270;8.CODENSA REDES SECAS;IDU;1216.63;1301;1006372;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;4;0;0;4;1961938;7847752;ORIENTAL;cl 182 a;cl 183;92086801;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50803;71;270;8.CODENSA REDES SECAS;IDU;1162;1216.63;1001035;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;4;0;0;4;1961938;7847752;ORIENTAL;cl 182;cl 182 a;525267;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50802;71;270;8.CODENSA REDES SECAS;IDU;1151;1158;1001038;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;1;0;0;1;1961938;1961938;ORIENTAL;cl 182;kr 9;600020;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50801;71;270;8.CODENSA REDES SECAS;IDU;961;1107;1001082;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;24;0;0;24;17971;431304;OCCIDENTAL;cl 181;cl 181 c;92086808;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50800;71;270;8.CODENSA REDES SECAS;IDU;961;1107;1001082;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;6;0;0;6;1961938;11771628;OCCIDENTAL;cl 181;cl 181 c;92086808;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50799;71;270;8.CODENSA REDES SECAS;IDU;1214.58;1282;1006372;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;4;0;0;4;17971;71884;OCCIDENTAL;cl 182 a;cl 183;92086807;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50798;71;270;8.CODENSA REDES SECAS;IDU;1214.58;1282;1006372;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;1;0;0;1;1961938;1961938;OCCIDENTAL;cl 182 a;cl 183;92086807;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50797;71;270;8.CODENSA REDES SECAS;IDU;1153.52;1214.58;1001035;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;2;0;0;2;1961938;3923876;OCCIDENTAL;cl 182;cl 182 a;92086836;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50796;71;270;8.CODENSA REDES SECAS;IDU;1125;1153.53;1001082;8.22.;CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base, Muros, Pañete, Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.;UN;1;0;0;1;393359;393359;OCCIDENTAL;cl 181 c;cl 182;92086831;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro 8.22.CAJA DE INSPECCIÓN PARA ALUMBRADO PÚBLICO NORMA CODENSA CS 274  (Anden. Incluye Base Muros Pañete Marco y Tapa). Medidas Externas: 0.90 x 0.90m. Medidas Internas: 0.60 x 0.60m. Altura: 0.93m.. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
